source_path,source,original_split,split,raw_label,label,label_index,sha256,width,height,channels,image_format,status,reason,canonical_path
K:\人脸数据集\2013\train\neutral\Training_35239266.jpg,2013,train,,neutral,neutral,4,e6ccdb969b37733a0ad139b32b308f89c7c49aeb83a1ef102dfdc69210824a1c,48,48,1,JPEG,excluded,cross_split_duplicate_keep_test,K:\人脸数据集\2013\test\neutral\PrivateTest_61767158.jpg
K:\人脸数据集\2013\train\neutral\Training_3719492.jpg,2013,train,,neutral,neutral,4,6f924429c9f162b870a5bbcb5303644a71056acc381773ae5ec8642040fdff5a,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\train\neutral\Training_11871700.jpg
K:\人脸数据集\2013\train\neutral\Training_37319440.jpg,2013,train,,neutral,neutral,4,25f561d32b2555337424a223afe58d1c85c7639e8b510ecab5bc4ac36329c062,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\train\neutral\Training_14758240.jpg
K:\人脸数据集\2013\train\neutral\Training_37936845.jpg,2013,train,,neutral,neutral,4,498bb2f9b97a3684bfc46375da5e9d21f162902605afae1ba86beff3f4679c2f,48,48,1,JPEG,excluded,cross_split_duplicate_keep_test,K:\人脸数据集\2013\test\neutral\PrivateTest_22978039.jpg
K:\人脸数据集\2013\train\neutral\Training_39316713.jpg,2013,train,,neutral,neutral,4,33906b7bf5497a5cd73cb97a571973dbd1777209b70150227598e7343f8f2a25,48,48,1,JPEG,excluded,cross_split_duplicate_keep_test,K:\人脸数据集\2013\test\neutral\PrivateTest_88902484.jpg
K:\人脸数据集\2013\train\neutral\Training_39513865.jpg,2013,train,,neutral,neutral,4,98b0ac6d5053a9dd88a8c1210fb61dc49129baca476b0049bada5026f96f1188,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\train\neutral\Training_21403232.jpg
K:\人脸数据集\2013\train\neutral\Training_39534614.jpg,2013,train,,neutral,neutral,4,08798f2a4c663c372b30910e8b2f595a03b79ad22eae8ee32e528720da10bce5,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\train\neutral\Training_18038296.jpg
K:\人脸数据集\2013\train\neutral\Training_39725387.jpg,2013,train,,neutral,neutral,4,63a072b17c267eb71bca7c518ef6cb6d398daebd9be7745551ee02b000be92ca,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\train\neutral\Training_32929491.jpg
K:\人脸数据集\2013\train\neutral\Training_39971217.jpg,2013,train,,neutral,neutral,4,fb8f235c7fe43eeec91b470d44ee7601d3af6217ad03c9bbf21863d8c1050f2f,48,48,1,JPEG,excluded,cross_split_duplicate_keep_test,K:\人脸数据集\2013\test\neutral\PrivateTest_29485277.jpg
K:\人脸数据集\2013\train\neutral\Training_40089578.jpg,2013,train,,neutral,neutral,4,33906b7bf5497a5cd73cb97a571973dbd1777209b70150227598e7343f8f2a25,48,48,1,JPEG,excluded,cross_split_duplicate_keep_test,K:\人脸数据集\2013\test\neutral\PrivateTest_88902484.jpg
K:\人脸数据集\2013\train\neutral\Training_40435735.jpg,2013,train,,neutral,neutral,4,5ea9410d70eefd0f0c3ad525e7c78dc39c46e0eb5452d46eaaa15ac44c188a03,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\train\neutral\Training_28030262.jpg
K:\人脸数据集\2013\train\neutral\Training_41617533.jpg,2013,train,,neutral,neutral,4,5a786f0c99615cf8bb8889e1ada93a620f6b7f91d5f678933288159e04f2d886,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\train\neutral\Training_40840547.jpg
K:\人脸数据集\2013\train\neutral\Training_41909596.jpg,2013,train,,neutral,neutral,4,66c1572aac2f36f334a46cfa7881bbb925c5bcb435f714486e347106082d667b,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\train\neutral\Training_40652030.jpg
K:\人脸数据集\2013\train\neutral\Training_42649317.jpg,2013,train,,neutral,neutral,4,3e8946d5ec5e656f3c0597dfa338dc0e3904b376dd51b43dca2b1ca5e8652076,48,48,1,JPEG,excluded,cross_split_duplicate_keep_test,K:\人脸数据集\2013\test\neutral\PrivateTest_73643339.jpg
K:\人脸数据集\2013\train\neutral\Training_4273818.jpg,2013,train,,neutral,neutral,4,b0c34d5aaf088570bfd20249afda137ba979d6e66b30eace9740a8ce53fee1b2,48,48,1,JPEG,excluded,cross_split_duplicate_keep_test,K:\人脸数据集\2013\test\neutral\PrivateTest_4839532.jpg
K:\人脸数据集\2013\train\neutral\Training_44730165.jpg,2013,train,,neutral,neutral,4,1d38e70eb6ba8e506f0e33d0b6a4f57b659f4f31e4f8c38d1d8505bc43640b0e,48,48,1,JPEG,excluded,cross_split_duplicate_keep_test,K:\人脸数据集\2013\test\neutral\PublicTest_45397697.jpg
K:\人脸数据集\2013\train\neutral\Training_45058300.jpg,2013,train,,neutral,neutral,4,7fe226bec9edec27837e43d7048f7e3c5054212bb37aa8486c78999d3d876630,48,48,1,JPEG,excluded,cross_split_duplicate_keep_test,K:\人脸数据集\2013\test\neutral\PrivateTest_5499238.jpg
K:\人脸数据集\2013\train\neutral\Training_4515153.jpg,2013,train,,neutral,neutral,4,6c84a74ed9e51e47a5bbc00df1921dba4d794d048220cf8872f45f1c24177746,48,48,1,JPEG,excluded,cross_split_duplicate_keep_test,K:\人脸数据集\2013\test\neutral\PublicTest_1492943.jpg
K:\人脸数据集\2013\train\neutral\Training_46247041.jpg,2013,train,,neutral,neutral,4,386b765d0fd0dc20d42f76e76a1614b302c2783b00be7ae81dc989996abf3e48,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\train\neutral\Training_44671870.jpg
K:\人脸数据集\2013\train\neutral\Training_46781266.jpg,2013,train,,neutral,neutral,4,136b46e145a46c08e108dd048bfbe8c1291e784d7bdcb54ca30ffc3299324f40,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\train\neutral\Training_37436313.jpg
K:\人脸数据集\2013\train\neutral\Training_47056432.jpg,2013,train,,neutral,neutral,4,f64c4857cb32f3cd3f8a17c7fa8e810fc5ed7e32a5a3a80e94796b2e19b73394,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\train\neutral\Training_33910835.jpg
K:\人脸数据集\2013\train\neutral\Training_47880233.jpg,2013,train,,neutral,neutral,4,ffd4ae0182af119946f4bfd03a4b69164f60d1708490d896398c8befafe5c97f,48,48,1,JPEG,excluded,cross_split_duplicate_keep_test,K:\人脸数据集\2013\test\neutral\PrivateTest_38800045.jpg
K:\人脸数据集\2013\train\neutral\Training_48150900.jpg,2013,train,,neutral,neutral,4,4aa1b8966c6a8da7f4c1634a2c8e5ed1708f2019bd9558f85298dcfe28d9563f,48,48,1,JPEG,excluded,cross_split_duplicate_keep_test,K:\人脸数据集\2013\test\neutral\PublicTest_21312247.jpg
K:\人脸数据集\2013\train\neutral\Training_48478631.jpg,2013,train,,neutral,neutral,4,7b6f723d27b55769fe2af49e47a042431cd04a510c580f2d9aff2c91a9270c43,48,48,1,JPEG,excluded,cross_split_duplicate_keep_test,K:\人脸数据集\2013\test\neutral\PrivateTest_14408476.jpg
K:\人脸数据集\2013\train\neutral\Training_49177150.jpg,2013,train,,neutral,neutral,4,5736bbfa77960bfe23d7dc71be6ec1e4a020c0ffef6e4e5e7200008916b50cf0,48,48,1,JPEG,excluded,cross_split_duplicate_keep_test,K:\人脸数据集\2013\test\neutral\PublicTest_50829889.jpg
K:\人脸数据集\2013\train\neutral\Training_49703477.jpg,2013,train,,neutral,neutral,4,60af28b275b5b07fb962baf98363c52403f995af37a4f5606cd26b78d0d93082,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\train\neutral\Training_21011073.jpg
K:\人脸数据集\2013\train\neutral\Training_49989434.jpg,2013,train,,neutral,neutral,4,a3a1cc897babd8cba75be7e42e0cf053bafaa6649b7ab34280270dded0ff16bf,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\train\neutral\Training_42452994.jpg
K:\人脸数据集\2013\train\neutral\Training_50474020.jpg,2013,train,,neutral,neutral,4,b4f1219d11f5763c34a27668b620b96abb573e163edfe332a192644bc7ca8e96,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\train\neutral\Training_42566777.jpg
K:\人脸数据集\2013\train\neutral\Training_51175172.jpg,2013,train,,neutral,neutral,4,89100bc7c2702e4b9d34c0d8d1d7c344948075c7260d929e1b4c94aaa7019536,48,48,1,JPEG,excluded,cross_split_duplicate_keep_test,K:\人脸数据集\2013\test\neutral\PrivateTest_23717683.jpg
K:\人脸数据集\2013\train\neutral\Training_51328621.jpg,2013,train,,neutral,neutral,4,ad572e2a9a06b65adcbc4321f7e2824ed7621d4a1418e947c9cb2f255f3e54d9,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\train\neutral\Training_24072848.jpg
K:\人脸数据集\2013\train\neutral\Training_52157105.jpg,2013,train,,neutral,neutral,4,c00da9cd94a1bd6fda60ca83859b6794a8f071840435fe06ea5d7bcc234247ac,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\train\neutral\Training_45345087.jpg
K:\人脸数据集\2013\train\neutral\Training_52589967.jpg,2013,train,,neutral,neutral,4,3f3c339b53571d0d50b56b8aafffc9dc98bfe4cd72c42a3b022c886fcf2b2383,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\train\neutral\Training_46492081.jpg
K:\人脸数据集\2013\train\neutral\Training_52820195.jpg,2013,train,,neutral,neutral,4,740660a83d29bb2dd0c081a500b5be878a978f194b1424686610d6273016da2d,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\train\neutral\Training_35221617.jpg
K:\人脸数据集\2013\train\neutral\Training_53491632.jpg,2013,train,,neutral,neutral,4,1925fee26dcecdb79746e5a976e2864c739babf4f2d9c58fe839f8f66f042404,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\train\neutral\Training_32109637.jpg
K:\人脸数据集\2013\train\neutral\Training_56709908.jpg,2013,train,,neutral,neutral,4,5fe2f4995ff70fb17334bfc46b6e7f1723a46933b8d50ee880bf0ffc04a76631,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\train\neutral\Training_5663134.jpg
K:\人脸数据集\2013\train\neutral\Training_57674887.jpg,2013,train,,neutral,neutral,4,f0b4db87fb8cf4547eb38dae10ce5ea1c8de88f965712dc1f7e6098047f3b906,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\train\neutral\Training_13102656.jpg
K:\人脸数据集\2013\train\neutral\Training_58848349.jpg,2013,train,,neutral,neutral,4,0030ec6a1b2e2153bf92cd6d72715415bf2daec2f5d77602f8c4740bef04f856,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\train\neutral\Training_24276462.jpg
K:\人脸数据集\2013\train\neutral\Training_58905131.jpg,2013,train,,neutral,neutral,4,ef0d15c1241ff3c83a0613c4230326ee01db819c7a88c7c7541677161c9666e1,48,48,1,JPEG,excluded,cross_split_duplicate_keep_test,K:\人脸数据集\2013\test\neutral\PublicTest_93615155.jpg
K:\人脸数据集\2013\train\neutral\Training_59892855.jpg,2013,train,,neutral,neutral,4,978eb2a52000d1a6fce34f0c833cff3ceeb9d4a252a84596db53fb062e5848f9,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\train\neutral\Training_3462782.jpg
K:\人脸数据集\2013\train\neutral\Training_6065432.jpg,2013,train,,neutral,neutral,4,0eea4468f4c78c918995a2d2991e8fdbad1602fa435e11025077e43e756cc353,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\train\neutral\Training_40430260.jpg
K:\人脸数据集\2013\train\neutral\Training_60830256.jpg,2013,train,,neutral,neutral,4,745cd28c053cb7a0527b4171e0c3b4accc9f0e5dbf49568c893cd10e92539550,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\train\neutral\Training_25025102.jpg
K:\人脸数据集\2013\train\neutral\Training_61936611.jpg,2013,train,,neutral,neutral,4,3fb8e5d1fa284112f4e078ee819cc63ad2e245a844bf3ecd16431cc84e8fbdae,48,48,1,JPEG,excluded,cross_split_duplicate_keep_test,K:\人脸数据集\2013\test\neutral\PublicTest_53746155.jpg
K:\人脸数据集\2013\train\neutral\Training_62694137.jpg,2013,train,,neutral,neutral,4,3d99c9d7952c20b8588c04436381dfa9f81071d49e90bb75ee9a3d5e7b57c69a,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\train\neutral\Training_4868425.jpg
K:\人脸数据集\2013\train\neutral\Training_6327303.jpg,2013,train,,neutral,neutral,4,bcf36c825a09971daf14d28d5d831b6fb13328e82bfdf801740e4af238d31fe5,48,48,1,JPEG,excluded,cross_split_duplicate_keep_test,K:\人脸数据集\2013\test\neutral\PublicTest_91361027.jpg
K:\人脸数据集\2013\train\neutral\Training_64525157.jpg,2013,train,,neutral,neutral,4,4431a09482eaf0815f26b4bd5ded3c58c9621f37f0e23988478680e46ca17fad,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\train\neutral\Training_56776111.jpg
K:\人脸数据集\2013\train\neutral\Training_65097759.jpg,2013,train,,neutral,neutral,4,2f5507a487f4e8da5a079d3e3b6841738b2dbbc976b5339ce71c6b93fddc7885,48,48,1,JPEG,excluded,cross_split_duplicate_keep_test,K:\人脸数据集\2013\test\neutral\PrivateTest_96531962.jpg
K:\人脸数据集\2013\train\neutral\Training_65718368.jpg,2013,train,,neutral,neutral,4,0fc608c8aa2269779a6ae9d5d95720a9de522caf907a77ff2db97ad644442af5,48,48,1,JPEG,excluded,cross_split_duplicate_keep_test,K:\人脸数据集\2013\test\neutral\PrivateTest_2409840.jpg
K:\人脸数据集\2013\train\neutral\Training_66217188.jpg,2013,train,,neutral,neutral,4,e08aa07b1bf71605daf8ae95b6b75850551d1b7556572b21af39b98ecf79a1c8,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\train\neutral\Training_14376285.jpg
K:\人脸数据集\2013\train\neutral\Training_66957148.jpg,2013,train,,neutral,neutral,4,0b3a3d0f410245521939360b0147cd4442475db76178715e58a47165805788e2,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\train\neutral\Training_3091752.jpg
K:\人脸数据集\2013\train\neutral\Training_68016864.jpg,2013,train,,neutral,neutral,4,12c4cb1539c8ebe7149ba2e00d46a8bc7b5097255f3a90175ecdc2843b50342e,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\train\neutral\Training_11264682.jpg
K:\人脸数据集\2013\train\neutral\Training_68159031.jpg,2013,train,,neutral,neutral,4,f9dc5c20ef3f020dceacb1f8500badab958f337fb8927c96a0fda34266bd0168,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\train\neutral\Training_24094391.jpg
K:\人脸数据集\2013\train\neutral\Training_69415677.jpg,2013,train,,neutral,neutral,4,436b724b042b60a995273f8446db2b0543da669e7339a4804e67eabba4aa7417,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\train\neutral\Training_44899593.jpg
K:\人脸数据集\2013\train\neutral\Training_69489157.jpg,2013,train,,neutral,neutral,4,96dc96c5b85b349b836058acf2b1bf5d66ae39b5c0b3e261898b0699be2a4f3e,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\train\neutral\Training_14825078.jpg
K:\人脸数据集\2013\train\neutral\Training_71734791.jpg,2013,train,,neutral,neutral,4,0c9770834c1eb4e46cf3a785854c7422b00ff5e4bb1fd5a49e0a32f960efc015,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\train\neutral\Training_38440330.jpg
K:\人脸数据集\2013\train\neutral\Training_71832734.jpg,2013,train,,neutral,neutral,4,63ed48a8a91f34f816716fc795dc3610ab19083efec533eb835286439ab3ce36,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\train\neutral\Training_5438704.jpg
K:\人脸数据集\2013\train\neutral\Training_72590542.jpg,2013,train,,neutral,neutral,4,47ddf49dbb5d493d3b1a4a46ada30e93ba0fe723999ddd316c26043e658cbde7,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\train\neutral\Training_20933870.jpg
K:\人脸数据集\2013\train\neutral\Training_7264356.jpg,2013,train,,neutral,neutral,4,409923105ec271f7dbc205de226c6f817ab45f342e245dd3722d4eb37c4a2303,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\train\neutral\Training_69365571.jpg
K:\人脸数据集\2013\train\neutral\Training_74022909.jpg,2013,train,,neutral,neutral,4,d0856e7b2986c71cf52d34d59856d66ee030427c79f8de0a1fba47fac5d90c29,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\train\neutral\Training_35169710.jpg
K:\人脸数据集\2013\train\neutral\Training_74122159.jpg,2013,train,,neutral,neutral,4,4d3e156e1ea8771fd74051db39052e486c51db0140341a665a0893f3e9e7f091,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\train\neutral\Training_28885578.jpg
K:\人脸数据集\2013\train\neutral\Training_74464173.jpg,2013,train,,neutral,neutral,4,6e45225973ee18b40cbe08908e2092cc5c5faa8c2b52afc8cbfad43e5f31874e,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\train\neutral\Training_59949782.jpg
K:\人脸数据集\2013\train\neutral\Training_75404329.jpg,2013,train,,neutral,neutral,4,2e1310d429166a45bbf2962c2bb2e50a089d52a30011dc4e9430cd97209c128d,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\train\neutral\Training_65773199.jpg
K:\人脸数据集\2013\train\neutral\Training_75792419.jpg,2013,train,,neutral,neutral,4,d08b5f78e4061812563d961de2e0f59622e1b5836fe69cfa785675904896d08b,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\train\neutral\Training_33981116.jpg
K:\人脸数据集\2013\train\neutral\Training_76808814.jpg,2013,train,,neutral,neutral,4,b2910e94371744c324551b81680762f76cb83a560ba5338f776a3f228318417f,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\train\neutral\Training_258661.jpg
K:\人脸数据集\2013\train\neutral\Training_7685933.jpg,2013,train,,neutral,neutral,4,48bc252c033e611f3429fd59e511899b1a2040c87942c5a190b8844332a604d9,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\train\neutral\Training_14669195.jpg
K:\人脸数据集\2013\train\neutral\Training_77483685.jpg,2013,train,,neutral,neutral,4,70186bfbb70d5cb487d6d0c31766c44a05d165591c7c3989928309e359bd5375,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\train\neutral\Training_5850085.jpg
K:\人脸数据集\2013\train\neutral\Training_78274013.jpg,2013,train,,neutral,neutral,4,6c274d25f87d783b18826ae124bdb57405926c774281b88cd178ff5e0e418d61,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\train\neutral\Training_53838581.jpg
K:\人脸数据集\2013\train\neutral\Training_78502297.jpg,2013,train,,neutral,neutral,4,b4f1219d11f5763c34a27668b620b96abb573e163edfe332a192644bc7ca8e96,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\train\neutral\Training_42566777.jpg
K:\人脸数据集\2013\train\neutral\Training_79039556.jpg,2013,train,,neutral,neutral,4,5bdb5d8e559b117a556966d56ca008afe9f25b6dd291433024e487bc29d2e543,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\train\neutral\Training_12473761.jpg
K:\人脸数据集\2013\train\neutral\Training_79639560.jpg,2013,train,,neutral,neutral,4,be7ed814a61a688f85c10b267bfc6814a44f0202a488e232b1f8d622a364fdd0,48,48,1,JPEG,excluded,cross_split_duplicate_keep_test,K:\人脸数据集\2013\test\neutral\PrivateTest_76364090.jpg
K:\人脸数据集\2013\train\neutral\Training_80057149.jpg,2013,train,,neutral,neutral,4,e28f450167e35870c4b45a12fe92dbabaf0a02618cabb007d32be022a7ddecbd,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\train\neutral\Training_73529470.jpg
K:\人脸数据集\2013\train\neutral\Training_8009664.jpg,2013,train,,neutral,neutral,4,9a9c8d7fcf93b5cdf3aa1a5aba970a8d1b4b202732dcfbd0f0e7b95c1df09a4c,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\train\neutral\Training_41727155.jpg
K:\人脸数据集\2013\train\neutral\Training_80346179.jpg,2013,train,,neutral,neutral,4,4cff35c9e7cf49133e4f93b11e796de57dab59d4097b81a1f52bf5608a2e3021,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\train\neutral\Training_57850166.jpg
K:\人脸数据集\2013\train\neutral\Training_81491756.jpg,2013,train,,neutral,neutral,4,5a0aab140414069c0f976be0bf78b1ce74898515ca73a9911fa436475be89869,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\train\neutral\Training_55606268.jpg
K:\人脸数据集\2013\train\neutral\Training_81500597.jpg,2013,train,,neutral,neutral,4,6893cd0d07f6e68d2f6cdd07c00a21c0db1ba62c1a1dc21db80519604b4cc439,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\train\neutral\Training_74861483.jpg
K:\人脸数据集\2013\train\neutral\Training_81835869.jpg,2013,train,,neutral,neutral,4,89409e4d6606d2adcb303a1dc4848eb83d4e9ea6f7febebb3de8e59144dd5c42,48,48,1,JPEG,excluded,cross_split_duplicate_keep_test,K:\人脸数据集\2013\test\neutral\PrivateTest_47745289.jpg
K:\人脸数据集\2013\train\neutral\Training_82359544.jpg,2013,train,,neutral,neutral,4,6aa3f12f7bbcaca866d4071d16600843b5c0e9fbd31abefb5fd24ceae80e36fc,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\train\neutral\Training_22766211.jpg
K:\人脸数据集\2013\train\neutral\Training_83013788.jpg,2013,train,,neutral,neutral,4,a9b1566d79309d58d5924ae1b28688a7295fd31a92819f4e98be4486d40db98c,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\train\neutral\Training_23333178.jpg
K:\人脸数据集\2013\train\neutral\Training_83259235.jpg,2013,train,,neutral,neutral,4,b2910e94371744c324551b81680762f76cb83a560ba5338f776a3f228318417f,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\train\neutral\Training_258661.jpg
K:\人脸数据集\2013\train\neutral\Training_8328961.jpg,2013,train,,neutral,neutral,4,f81df5c0f07875a8efb1ac1b8709841cc94ec24f36d9b7846a309e2f4874f515,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\train\neutral\Training_69879503.jpg
K:\人脸数据集\2013\train\neutral\Training_84816988.jpg,2013,train,,neutral,neutral,4,50e39cb149c70306116793a80390a9ab81b74f235481a54b980c18768ad2926a,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\train\neutral\Training_73579501.jpg
K:\人脸数据集\2013\train\neutral\Training_84872510.jpg,2013,train,,neutral,neutral,4,5dd6e84c47120023338c6a66a585ee4f957fad334d855dfc84d337cb9149c7d4,48,48,1,JPEG,excluded,cross_split_duplicate_keep_test,K:\人脸数据集\2013\test\neutral\PrivateTest_80332095.jpg
K:\人脸数据集\2013\train\neutral\Training_84920478.jpg,2013,train,,neutral,neutral,4,d5d6e5f5100ec2bc8bea15ba4a427a27a3802e7741448d0b624c0149d634e1c3,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\train\neutral\Training_56632718.jpg
K:\人脸数据集\2013\train\neutral\Training_86257575.jpg,2013,train,,neutral,neutral,4,e16182710fbcac41515e0edd879f307a5edbcbeaf79602993d04162e5010ff6a,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\train\neutral\Training_81739902.jpg
K:\人脸数据集\2013\train\neutral\Training_86670247.jpg,2013,train,,neutral,neutral,4,79274b927d09f40f28ca6f7bc197f8eaafbe7b42b52268ac13752d2ae12a0727,48,48,1,JPEG,excluded,cross_split_duplicate_keep_test,K:\人脸数据集\2013\test\neutral\PublicTest_47436339.jpg
K:\人脸数据集\2013\train\neutral\Training_87054946.jpg,2013,train,,neutral,neutral,4,22f283f84203b4df02ae81db984f70db40cc457229ff71f1f6a54faf5f60bf54,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\train\neutral\Training_11194437.jpg
K:\人脸数据集\2013\train\neutral\Training_87069555.jpg,2013,train,,neutral,neutral,4,06bc86c2d8984c286760207e737e77a9bfb914835dfc6f73a26f1d11962b049c,48,48,1,JPEG,excluded,cross_split_duplicate_keep_test,K:\人脸数据集\2013\test\neutral\PublicTest_61295836.jpg
K:\人脸数据集\2013\train\neutral\Training_87933941.jpg,2013,train,,neutral,neutral,4,5bc7a1ed9866fc4bda21ed3891176955b25c83904d5188b4a874c4cdd8a07386,48,48,1,JPEG,excluded,cross_split_duplicate_keep_test,K:\人脸数据集\2013\test\neutral\PublicTest_11939741.jpg
K:\人脸数据集\2013\train\neutral\Training_87946315.jpg,2013,train,,neutral,neutral,4,01ffac1d3c496360fc67b38416eeac44358c3b25b34e356053f2a35e7ac3a604,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\train\neutral\Training_54214241.jpg
K:\人脸数据集\2013\train\neutral\Training_88497600.jpg,2013,train,,neutral,neutral,4,10a372ffdbafacfd99a32293663880d37aa7442cde55d0b50d0dde3638c2a382,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\train\neutral\Training_17843961.jpg
K:\人脸数据集\2013\train\neutral\Training_88872556.jpg,2013,train,,neutral,neutral,4,6a42043903372fc0e9a0b90a20a4175b28ca4d36adea971f799945caa1abe421,48,48,1,JPEG,excluded,cross_split_duplicate_keep_test,K:\人脸数据集\2013\test\neutral\PublicTest_21955065.jpg
K:\人脸数据集\2013\train\neutral\Training_88886121.jpg,2013,train,,neutral,neutral,4,3928c6e1d548ac75ee977a7e5136f44a2db8b98407cc3ea664b7760a65832f50,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\train\neutral\Training_22145627.jpg
K:\人脸数据集\2013\train\neutral\Training_88917825.jpg,2013,train,,neutral,neutral,4,e22a231243d0f57a29b2c664cee901ac595ec2b894a557ba42d7bf0222f5afc5,48,48,1,JPEG,excluded,cross_split_duplicate_keep_test,K:\人脸数据集\2013\test\neutral\PublicTest_59837541.jpg
K:\人脸数据集\2013\train\neutral\Training_89010458.jpg,2013,train,,neutral,neutral,4,129d14d7cc2efb951216daf710333bf5600e6c5a25961cd79a3beb3972777034,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\train\neutral\Training_54162551.jpg
K:\人脸数据集\2013\train\neutral\Training_90719934.jpg,2013,train,,neutral,neutral,4,c07a642e6ebb74c04c77bd600ffdf473f0191a35efaf1654b268494e628d6f43,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\train\neutral\Training_79928749.jpg
