source_path,source,original_split,split,raw_label,label,label_index,sha256,width,height,channels,image_format,status,reason,canonical_path
K:\人脸数据集\2013\train\sad\Training_54602400.jpg,2013,train,,sad,sad,5,befbcbde37c7c976b26ff838db6acb4e98834e6fb2c04b5f2e7855528ee6ddad,48,48,1,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\2013\train\sad\Training_5499921.jpg,2013,train,,sad,sad,5,571b411b02fdc2ed88fdeba57fffd0b5cccbb0d89ef8e09aab58004098ae23b8,48,48,1,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\2013\train\sad\Training_61977451.jpg,2013,train,,sad,sad,5,45989fc80b1491c88c2dbe33a92605bf0a4fa822c286f9bd7a1999a6e6db1cb9,48,48,1,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\2013\train\sad\Training_70536939.jpg,2013,train,,sad,sad,5,e056fef4ba9952da6befb987bdde35767d7c7622c0ca9e54d2e0431a742a291a,48,48,1,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\2013\train\sad\Training_76596885.jpg,2013,train,,sad,sad,5,65e08a468c2e713eb3e423a274149a97c85f86533a58ecf31656248c9e8b41a6,48,48,1,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\2013\train\sad\Training_77595440.jpg,2013,train,,sad,sad,5,be5fd1442a5f0cc90f03944738969aadad1c929bba2107308d936e8c261fc29a,48,48,1,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\2013\train\sad\Training_78533904.jpg,2013,train,,sad,sad,5,b75410acf715d28a09dd71341ce270b2c5210e1bc02f4c2e56e38a3dd5dff37f,48,48,1,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\2013\train\sad\Training_79860018.jpg,2013,train,,sad,sad,5,45989fc80b1491c88c2dbe33a92605bf0a4fa822c286f9bd7a1999a6e6db1cb9,48,48,1,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\2013\train\sad\Training_80348614.jpg,2013,train,,sad,sad,5,5c231ac5c8d77697b52c82694ac8ff0445ff48d66dc84aa342c084c71fb4cc82,48,48,1,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\2013\train\sad\Training_85286134.jpg,2013,train,,sad,sad,5,c3c6c4fb6002cd5df3076f83ccbe18e0ae9ff61095e9219cdac9cec124490fea,48,48,1,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\2013\train\sad\Training_86070061.jpg,2013,train,,sad,sad,5,469343c04b9983c1fb78efd7f69ef8cc18670c22fb82d683af973d99a96316cc,48,48,1,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\2013\train\sad\Training_93190350.jpg,2013,train,,sad,sad,5,24e4ef151fe2569290f421101c336006c5c30dd671f5aa570c61d7f4374ee3e4,48,48,1,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\2013\train\sad\Training_95029336.jpg,2013,train,,sad,sad,5,24e4ef151fe2569290f421101c336006c5c30dd671f5aa570c61d7f4374ee3e4,48,48,1,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\2013\train\surprise\Training_12664104.jpg,2013,train,,surprise,surprise,6,ba2fcb4996f444606801d07d1ac88145bf604716b024e04b961eb2d9d1e512d5,48,48,1,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\2013\train\surprise\Training_16801148.jpg,2013,train,,surprise,surprise,6,e55f143bce37518b76a04816d36b333be8f924e0a104da32090213d1a1017d82,48,48,1,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\2013\train\surprise\Training_16829753.jpg,2013,train,,surprise,surprise,6,ba2fcb4996f444606801d07d1ac88145bf604716b024e04b961eb2d9d1e512d5,48,48,1,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\2013\train\surprise\Training_21598338.jpg,2013,train,,surprise,surprise,6,099a979fe46008f0ca1a18010a24cacfb8409bbb74458354dc79c46b7217e196,48,48,1,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\2013\train\surprise\Training_27057543.jpg,2013,train,,surprise,surprise,6,aa44b8078ff3cbb085efd0665a73a6424b93abceb79a180ddacb2e3daa6bc59a,48,48,1,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\2013\train\surprise\Training_31179220.jpg,2013,train,,surprise,surprise,6,91bb2135d60f4a7e9d054d23ef295b8271d8ec76f547faa10952132285e567cb,48,48,1,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\2013\train\surprise\Training_32429480.jpg,2013,train,,surprise,surprise,6,91bb2135d60f4a7e9d054d23ef295b8271d8ec76f547faa10952132285e567cb,48,48,1,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\2013\train\surprise\Training_33954174.jpg,2013,train,,surprise,surprise,6,e55f143bce37518b76a04816d36b333be8f924e0a104da32090213d1a1017d82,48,48,1,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\2013\train\surprise\Training_37971470.jpg,2013,train,,surprise,surprise,6,f31a4772b710998e810fdd6d4fb621076844f32f9d7628239304ec252a8ddcc8,48,48,1,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\2013\train\surprise\Training_48403842.jpg,2013,train,,surprise,surprise,6,7d95ea9b5675227952eaca2898cd12019f224ca9af14d757258a7ba7e9919b2c,48,48,1,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\2013\train\surprise\Training_50815216.jpg,2013,train,,surprise,surprise,6,c2466d48bcf81d59de2177852c6932f6c94b83405370d011631fe630b52b720f,48,48,1,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\2013\train\surprise\Training_51008998.jpg,2013,train,,surprise,surprise,6,c2466d48bcf81d59de2177852c6932f6c94b83405370d011631fe630b52b720f,48,48,1,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\2013\train\surprise\Training_53006838.jpg,2013,train,,surprise,surprise,6,91bb2135d60f4a7e9d054d23ef295b8271d8ec76f547faa10952132285e567cb,48,48,1,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\2013\train\surprise\Training_5384838.jpg,2013,train,,surprise,surprise,6,aa44b8078ff3cbb085efd0665a73a6424b93abceb79a180ddacb2e3daa6bc59a,48,48,1,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\2013\train\surprise\Training_5397902.jpg,2013,train,,surprise,surprise,6,db5e871f29e6259ffd7d7c86e71ed14b658bf4edc5e1b74a4835ce2eceea038f,48,48,1,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\2013\train\surprise\Training_63470176.jpg,2013,train,,surprise,surprise,6,bde7b06ce5f4a454c15b966b455e8173e0430f8f27145928d962e974f6c8f1e6,48,48,1,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\2013\train\surprise\Training_6432132.jpg,2013,train,,surprise,surprise,6,db5e871f29e6259ffd7d7c86e71ed14b658bf4edc5e1b74a4835ce2eceea038f,48,48,1,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\2013\train\surprise\Training_65753783.jpg,2013,train,,surprise,surprise,6,91bb2135d60f4a7e9d054d23ef295b8271d8ec76f547faa10952132285e567cb,48,48,1,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\2013\train\surprise\Training_67971518.jpg,2013,train,,surprise,surprise,6,aa44b8078ff3cbb085efd0665a73a6424b93abceb79a180ddacb2e3daa6bc59a,48,48,1,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\2013\train\surprise\Training_72067308.jpg,2013,train,,surprise,surprise,6,f95bb184ff045216dfc736ca70dafb0c40a5a3d6e824c8ad9e89a363fb7d65aa,48,48,1,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\2013\train\surprise\Training_73083745.jpg,2013,train,,surprise,surprise,6,f31a4772b710998e810fdd6d4fb621076844f32f9d7628239304ec252a8ddcc8,48,48,1,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\2013\train\surprise\Training_73695325.jpg,2013,train,,surprise,surprise,6,f95bb184ff045216dfc736ca70dafb0c40a5a3d6e824c8ad9e89a363fb7d65aa,48,48,1,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\2013\train\surprise\Training_79184422.jpg,2013,train,,surprise,surprise,6,db5e871f29e6259ffd7d7c86e71ed14b658bf4edc5e1b74a4835ce2eceea038f,48,48,1,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\2013\train\surprise\Training_79485277.jpg,2013,train,,surprise,surprise,6,26bea2f8e1061751133a59b2ed374700e805e444c09a3b422741a72abfe5eab9,48,48,1,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\2013\train\surprise\Training_81140215.jpg,2013,train,,surprise,surprise,6,f31a4772b710998e810fdd6d4fb621076844f32f9d7628239304ec252a8ddcc8,48,48,1,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\2013\train\surprise\Training_82492123.jpg,2013,train,,surprise,surprise,6,cf0d85f4c5d319bcf98e6c2fa47dd153bc775cd5d53b0cee9e17fcadd4c36ba7,48,48,1,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\2013\train\surprise\Training_89621882.jpg,2013,train,,surprise,surprise,6,4e718071b5b6e2decf99bfadd675e108b5f288903eab6f3516575c40a2fec9b4,48,48,1,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\2013\train\surprise\Training_9419936.jpg,2013,train,,surprise,surprise,6,a583bd12fc6e0f50b964e52e717f1659473c5ef0341e6375d12033ff234f8d61,48,48,1,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Test\Anger\image0008055.jpg,archive (3),test,,Anger,angry,0,bf20aee1a85802f2733bbb5cb9ce4f676eb5968f34761bb00c50349b2c6e34da,96,96,3,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Test\Anger\image0009066.jpg,archive (3),test,,Anger,angry,0,e77b3bd9e9b0d7d81646ea50445ed3cd0a012bf079d971bb7830334bff0f59c4,96,96,3,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Test\Anger\image0019984.jpg,archive (3),test,,Anger,angry,0,e6e38d8146c56c28ae93b991e1ce6ae29287a527063070bd6e70c65752c43fbe,96,96,3,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Test\Anger\image0020103.jpg,archive (3),test,,Anger,angry,0,96dba7dc9426e60681bd97ec75bbc8cafbef873d5321239919c0e5e0d590e40b,96,96,3,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Test\Anger\image0021144.jpg,archive (3),test,,Anger,angry,0,e77b3bd9e9b0d7d81646ea50445ed3cd0a012bf079d971bb7830334bff0f59c4,96,96,3,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Test\Contempt\ffhq_17.png,archive (3),test,,surprise,surprise,6,bc7e30a966512713772d0263d5f172a8cdbb5b86f18a266c2c4d57c02f12f74d,96,96,3,PNG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Test\Contempt\ffhq_19.png,archive (3),test,,surprise,surprise,6,0ba2a796ab42731f2a2e9ee1ecf5f42beeef95759f44abbcabbf8d81f64ea57a,96,96,3,PNG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Test\disgust\ffhq_17.png,archive (3),test,,disgust,disgust,1,bc7e30a966512713772d0263d5f172a8cdbb5b86f18a266c2c4d57c02f12f74d,96,96,3,PNG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Test\disgust\ffhq_19.png,archive (3),test,,disgust,disgust,1,0ba2a796ab42731f2a2e9ee1ecf5f42beeef95759f44abbcabbf8d81f64ea57a,96,96,3,PNG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Test\disgust\image0036552.jpg,archive (3),test,,disgust,disgust,1,b2d1703619798c909d2d33da5ec94cf1fd2a6ac448be3895f8997dfa8d92ef49,96,96,3,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Test\fear\image0013242.jpg,archive (3),test,,fear,fear,2,9424721f0f3f2c1dddd0952375313158a13b5d5d2356fdb78bb1f2cbd09f3215,96,96,3,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Test\fear\image0013500.jpg,archive (3),test,,fear,fear,2,ed27b3551932821f65258c90238cabf0a714d614add253737de1d0bbf50734c5,96,96,3,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Test\fear\image0016933.jpg,archive (3),test,,fear,fear,2,ed27b3551932821f65258c90238cabf0a714d614add253737de1d0bbf50734c5,96,96,3,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Test\fear\image0019030.jpg,archive (3),test,,fear,fear,2,f83ca96ac1110d6ff20d3d2efedc07dfc37a94aa56850929922aae7952f57e10,96,96,3,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Test\fear\image0019421.jpg,archive (3),test,,fear,fear,2,7d8bc4922531ffac99c47683a8eb50315df4cd43958d2279681ef4dc63da5cb0,96,96,3,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Test\fear\image0021035.jpg,archive (3),test,,fear,fear,2,3af89ccbf2d3d40be93cb03c2c1ddf948a155d3d7b9a3f7f3b7707cef15705c4,96,96,3,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Test\fear\image0022597.jpg,archive (3),test,,fear,fear,2,ec9a1ae95b05d7b330bcee8460e4816914d4f746b93acf1126b78d332081cc70,96,96,3,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Test\fear\image0028501.jpg,archive (3),test,,fear,fear,2,b449b166dc3e485ea0c65f4d14309dd7842d3deef9b358044a2417947ff5c7d7,96,96,3,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Test\fear\image0029194.jpg,archive (3),test,,fear,fear,2,86f2e6b89fb6f222c6b4c27aa04b6b859204a7c1ece6d9c48b18c1f3d1168505,96,96,3,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Test\fear\image0031208.jpg,archive (3),test,,fear,fear,2,e6b1c3e44b3fa9b2d4ac48121bcbd44d15d5bd6ddaf22fc9a0129c4948c135fe,96,96,3,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Test\fear\image0031886.jpg,archive (3),test,,fear,fear,2,769b3a775ca16ac65fb9a8063ae84aac81b5ab25684de62a4c17382315dfc52d,96,96,3,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Test\fear\image0032376.jpg,archive (3),test,,fear,fear,2,6a343eec67030f7936662c78cc40c016a3645f2f818943d907dac4a936453f1b,96,96,3,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Test\fear\image0032697.jpg,archive (3),test,,fear,fear,2,e77b3bd9e9b0d7d81646ea50445ed3cd0a012bf079d971bb7830334bff0f59c4,96,96,3,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Test\fear\image0033185.jpg,archive (3),test,,fear,fear,2,e6e38d8146c56c28ae93b991e1ce6ae29287a527063070bd6e70c65752c43fbe,96,96,3,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Test\fear\image0034269.jpg,archive (3),test,,fear,fear,2,43c4a882ab22d0fd5bb437c02d5308728b4481ac097e492428e9af7981fee187,96,96,3,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Test\fear\image0034785.jpg,archive (3),test,,fear,fear,2,3e71afac2c5ae10f1a3d56d1f2a069dd06b0bda8af41251a9ecd29ee274c635f,96,96,3,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Test\fear\image0035368.jpg,archive (3),test,,fear,fear,2,b2d1703619798c909d2d33da5ec94cf1fd2a6ac448be3895f8997dfa8d92ef49,96,96,3,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Test\fear\image0035454.jpg,archive (3),test,,fear,fear,2,5a684168a1c7748b31d6779725d1b32aaf3f6b855037dba2f2eed6c945529ac7,96,96,3,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Test\fear\image0035581.jpg,archive (3),test,,fear,fear,2,f2b34ea56f63ada0d87b81cb668ef0bb291331d27a33377e3f61ff4f690e509f,96,96,3,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Test\sad\image0003990.jpg,archive (3),test,,sad,sad,5,3af89ccbf2d3d40be93cb03c2c1ddf948a155d3d7b9a3f7f3b7707cef15705c4,96,96,3,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Test\sad\image0012985.jpg,archive (3),test,,sad,sad,5,769b3a775ca16ac65fb9a8063ae84aac81b5ab25684de62a4c17382315dfc52d,96,96,3,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Test\sad\image0019292.jpg,archive (3),test,,sad,sad,5,7d8bc4922531ffac99c47683a8eb50315df4cd43958d2279681ef4dc63da5cb0,96,96,3,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Test\sad\image0019749.jpg,archive (3),test,,sad,sad,5,e64cb07d1c9a0b501dd00001274e5562b4bc0e4858c93feb85ca5beabfc8c470,96,96,3,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Test\sad\image0019857.jpg,archive (3),test,,sad,sad,5,9424721f0f3f2c1dddd0952375313158a13b5d5d2356fdb78bb1f2cbd09f3215,96,96,3,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Test\surprise\image0005059.jpg,archive (3),test,,surprise,surprise,6,08ddc7405f3990d0a102ae3ef97b3f9d25c79b585970ced5a06c67da53b9fcfe,96,96,3,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Test\surprise\image0005954.jpg,archive (3),test,,surprise,surprise,6,ed27b3551932821f65258c90238cabf0a714d614add253737de1d0bbf50734c5,96,96,3,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Test\surprise\image0006398.jpg,archive (3),test,,surprise,surprise,6,a9dd25869b5641cfb65725b03d52b01c024aa82a4980dc59f50c4498f037183d,96,96,3,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Test\surprise\image0011589.jpg,archive (3),test,,surprise,surprise,6,86f2e6b89fb6f222c6b4c27aa04b6b859204a7c1ece6d9c48b18c1f3d1168505,96,96,3,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Test\surprise\image0013362.jpg,archive (3),test,,surprise,surprise,6,bca12aaa6974eaeb04583ace21c0df6dfd0cc0b905688e2ffb5cb5c5d4a9df32,96,96,3,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Test\surprise\image0016750.jpg,archive (3),test,,surprise,surprise,6,ec9a1ae95b05d7b330bcee8460e4816914d4f746b93acf1126b78d332081cc70,96,96,3,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Test\surprise\image0020547.jpg,archive (3),test,,surprise,surprise,6,bd80712179d8fbdf6a62ab8c7e41229a0f945c9a1223342b45e790beac1204d0,96,96,3,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Test\surprise\image0020678.jpg,archive (3),test,,surprise,surprise,6,ed27b3551932821f65258c90238cabf0a714d614add253737de1d0bbf50734c5,96,96,3,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Test\surprise\image0023579.jpg,archive (3),test,,surprise,surprise,6,43c4a882ab22d0fd5bb437c02d5308728b4481ac097e492428e9af7981fee187,96,96,3,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Train\anger\image0024133.jpg,archive (3),train,,anger,angry,0,16ad1c0087f6675f790874baa0799a349b981ab98f5ee116053d682b6ca49dbc,96,96,3,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Train\anger\image0026881.jpg,archive (3),train,,anger,angry,0,169ba6bc27b6209242e6ba6fb626828024a7acfb2757d8c5dcfb751eadaba7a3,96,96,3,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Train\anger\image0027855.jpg,archive (3),train,,anger,angry,0,f83ca96ac1110d6ff20d3d2efedc07dfc37a94aa56850929922aae7952f57e10,96,96,3,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Train\anger\image0028441.jpg,archive (3),train,,anger,angry,0,1a4683a23ea913287c22b236a8e3bb26f4dbd5e71087c2aa9e111b1bb10f4133,96,96,3,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Train\anger\image0029134.jpg,archive (3),train,,anger,angry,0,7ee25a1e7ef4e4cc6517d3de367900bdc72c2e524b5ba76fdf7353e807173c9b,96,96,3,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Train\anger\image0029370.jpg,archive (3),train,,anger,angry,0,f2b34ea56f63ada0d87b81cb668ef0bb291331d27a33377e3f61ff4f690e509f,96,96,3,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Train\contempt\image0042551.jpg,archive (3),train,,happy,happy,3,d1c8e18235eeca5e60c33c15b589944155c4c3746f1542614c853767d7a3f9a5,96,96,3,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Train\disgust\image0037262.jpg,archive (3),train,,disgust,disgust,1,e64cb07d1c9a0b501dd00001274e5562b4bc0e4858c93feb85ca5beabfc8c470,96,96,3,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Train\disgust\image0039337.jpg,archive (3),train,,disgust,disgust,1,e64cb07d1c9a0b501dd00001274e5562b4bc0e4858c93feb85ca5beabfc8c470,96,96,3,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Train\disgust\image0041338.jpg,archive (3),train,,disgust,disgust,1,3e71afac2c5ae10f1a3d56d1f2a069dd06b0bda8af41251a9ecd29ee274c635f,96,96,3,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Train\disgust\image0041936.jpg,archive (3),train,,disgust,disgust,1,e64cb07d1c9a0b501dd00001274e5562b4bc0e4858c93feb85ca5beabfc8c470,96,96,3,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Train\disgust\image0042551.jpg,archive (3),train,,disgust,disgust,1,d1c8e18235eeca5e60c33c15b589944155c4c3746f1542614c853767d7a3f9a5,96,96,3,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Train\fear\image0036105.jpg,archive (3),train,,fear,fear,2,79ea0ecf9c0a7f46dac94482996f8a633a510fe4747622b505642b780f2cf647,96,96,3,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Train\fear\image0036218.jpg,archive (3),train,,fear,fear,2,f3e415e3c47ce61aa48405ddde9aa06446a9dc78c73e435a6ab17d00d465a93e,96,96,3,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Train\fear\image0036254.jpg,archive (3),train,,fear,fear,2,9424721f0f3f2c1dddd0952375313158a13b5d5d2356fdb78bb1f2cbd09f3215,96,96,3,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Train\fear\image0036365.jpg,archive (3),train,,fear,fear,2,a9dd25869b5641cfb65725b03d52b01c024aa82a4980dc59f50c4498f037183d,96,96,3,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Train\fear\image0036397.jpg,archive (3),train,,fear,fear,2,14e958bd1c6610283f0042daad364288d3fe84df9b69eddd66aa214d285cee9f,96,96,3,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Train\fear\image0036945.jpg,archive (3),train,,fear,fear,2,08ddc7405f3990d0a102ae3ef97b3f9d25c79b585970ced5a06c67da53b9fcfe,96,96,3,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Train\fear\image0037063.jpg,archive (3),train,,fear,fear,2,552d57272e9298ed9e16dd090824a8f6972d93abb350edb4e2c0adc132a1bd3a,96,96,3,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Train\fear\image0037422.jpg,archive (3),train,,fear,fear,2,f5ab1415a32d1f2073d9bd769ae03bf10f101bfdb5fc9ffdd076a22267bfaba2,96,96,3,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Train\fear\image0037498.jpg,archive (3),train,,fear,fear,2,96dba7dc9426e60681bd97ec75bbc8cafbef873d5321239919c0e5e0d590e40b,96,96,3,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Train\fear\image0037552.jpg,archive (3),train,,fear,fear,2,5cc060478c70bfb04cd55f88a88d58e665c212fa9ec204e8e03ccb7fcc230265,96,96,3,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Train\fear\image0038328.jpg,archive (3),train,,fear,fear,2,b449b166dc3e485ea0c65f4d14309dd7842d3deef9b358044a2417947ff5c7d7,96,96,3,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Train\fear\image0038443.jpg,archive (3),train,,fear,fear,2,5cc060478c70bfb04cd55f88a88d58e665c212fa9ec204e8e03ccb7fcc230265,96,96,3,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Train\fear\image0039244.jpg,archive (3),train,,fear,fear,2,bd80712179d8fbdf6a62ab8c7e41229a0f945c9a1223342b45e790beac1204d0,96,96,3,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Train\fear\image0039440.jpg,archive (3),train,,fear,fear,2,ed27b3551932821f65258c90238cabf0a714d614add253737de1d0bbf50734c5,96,96,3,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Train\fear\image0039569.jpg,archive (3),train,,fear,fear,2,b7b82f4da2d6ce612b64ff7b91ec2310718a9ed2e8ddcab62e0b6ecd70e58047,96,96,3,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Train\fear\image0039940.jpg,archive (3),train,,fear,fear,2,e6e38d8146c56c28ae93b991e1ce6ae29287a527063070bd6e70c65752c43fbe,96,96,3,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Train\fear\image0040194.jpg,archive (3),train,,fear,fear,2,6c2734421fbe134d4645f11d9a6928e61e749b2f6538c5596aa8ff329e7325c7,96,96,3,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Train\fear\image0040345.jpg,archive (3),train,,fear,fear,2,bca12aaa6974eaeb04583ace21c0df6dfd0cc0b905688e2ffb5cb5c5d4a9df32,96,96,3,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Train\fear\image0040441.jpg,archive (3),train,,fear,fear,2,588a11643a59ceacc1526f107bccb66f3226736e877c12001c21e5ef0a6fbddd,96,96,3,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Train\fear\image0040554.jpg,archive (3),train,,fear,fear,2,35b151a598e8ac47b0f6f9d3c327c80b62ed357cfceffdadfe071f210a064f31,96,96,3,JPEG,quarantined,cross_label_hash_conflict,
